%time,field.header.seq,field.header.stamp,field.header.frame_id,field.toe,field.l_meta,field.r_meta,field.heel
1455212235920870065,453,0,/fsr_data_acquisition,1,1,1,0
1455212235922180891,454,0,/fsr_data_acquisition,1,1,1,0
1455212235922677040,455,0,/fsr_data_acquisition,1,1,1,0
1455212235924055099,456,0,/fsr_data_acquisition,1,1,1,0
1455212235928668975,457,0,/fsr_data_acquisition,1,1,1,0
1455212235933518886,458,0,/fsr_data_acquisition,1,1,1,0
1455212235938757896,459,0,/fsr_data_acquisition,1,1,1,0
1455212235943725109,460,0,/fsr_data_acquisition,1,1,1,0
1455212235948275089,461,0,/fsr_data_acquisition,1,1,1,0
1455212235953999996,462,0,/fsr_data_acquisition,1,1,1,0
1455212235958472013,463,0,/fsr_data_acquisition,1,1,1,0
1455212235963525056,464,0,/fsr_data_acquisition,1,1,1,0
1455212235968317985,465,0,/fsr_data_acquisition,1,1,1,0
1455212235973390102,466,0,/fsr_data_acquisition,1,1,1,0
1455212235978219985,467,0,/fsr_data_acquisition,1,1,1,0
1455212235983295917,468,0,/fsr_data_acquisition,1,1,1,0
1455212235988713979,469,0,/fsr_data_acquisition,1,1,1,0
1455212235993240118,470,0,/fsr_data_acquisition,1,1,1,0
1455212235998251914,471,0,/fsr_data_acquisition,1,1,1,0
1455212236003470897,472,0,/fsr_data_acquisition,1,1,1,0
1455212236008357048,473,0,/fsr_data_acquisition,1,1,1,0
1455212236013703107,474,0,/fsr_data_acquisition,1,1,1,0
1455212236018481016,475,0,/fsr_data_acquisition,1,1,1,0
1455212236023279905,476,0,/fsr_data_acquisition,1,1,1,0
1455212236028476953,477,0,/fsr_data_acquisition,1,1,1,0
1455212236033476114,478,0,/fsr_data_acquisition,1,1,1,0
1455212236038481950,479,0,/fsr_data_acquisition,1,1,1,0
1455212236043350934,480,0,/fsr_data_acquisition,1,1,1,0
1455212236048454999,481,0,/fsr_data_acquisition,1,1,1,0
1455212236057951927,482,0,/fsr_data_acquisition,1,1,1,0
1455212236060475111,483,0,/fsr_data_acquisition,1,1,1,0
1455212236064141035,484,0,/fsr_data_acquisition,1,1,1,0
1455212236069144010,485,0,/fsr_data_acquisition,1,1,1,0
1455212236075031042,486,0,/fsr_data_acquisition,1,1,1,0
1455212236079680919,487,0,/fsr_data_acquisition,1,1,1,0
1455212236085297107,488,0,/fsr_data_acquisition,1,1,1,0
1455212236091356039,489,0,/fsr_data_acquisition,1,1,1,0
1455212236094129085,490,0,/fsr_data_acquisition,1,1,1,0
