%time,field.header.seq,field.header.stamp,field.header.frame_id,field.toe,field.l_meta,field.r_meta,field.heel
1541003225147567033,1,0,/fsr_data_acquisition,0,0,0,1
1541003225150115966,2,0,/fsr_data_acquisition,0,0,0,1
1541003225152353048,3,0,/fsr_data_acquisition,0,0,0,1
1541003225157207012,4,0,/fsr_data_acquisition,0,0,0,1
1541003225167887926,5,0,/fsr_data_acquisition,0,0,0,1
1541003225168442964,6,0,/fsr_data_acquisition,0,0,0,1
1541003225172374963,7,0,/fsr_data_acquisition,0,0,0,1
1541003225177131891,8,0,/fsr_data_acquisition,0,0,0,1
1541003225182833909,9,0,/fsr_data_acquisition,0,0,0,1
1541003225190536975,10,0,/fsr_data_acquisition,0,0,0,1
1541003225192890882,11,0,/fsr_data_acquisition,0,0,0,1
1541003225197580099,12,0,/fsr_data_acquisition,0,0,0,1
1541003225204206943,13,0,/fsr_data_acquisition,0,0,0,1
1541003225208585977,14,0,/fsr_data_acquisition,0,0,0,1
1541003225212630987,15,0,/fsr_data_acquisition,0,0,0,1
1541003225218677997,16,0,/fsr_data_acquisition,0,0,0,1
1541003225225220918,17,0,/fsr_data_acquisition,0,0,0,1
1541003225228440999,18,0,/fsr_data_acquisition,0,0,0,1
1541003225232285976,19,0,/fsr_data_acquisition,0,0,0,1
1541003225241134881,20,0,/fsr_data_acquisition,0,0,0,1
1541003225254014015,23,0,/fsr_data_acquisition,0,0,0,1
1541003225258008003,24,0,/fsr_data_acquisition,0,0,0,1
1541003225262588977,25,0,/fsr_data_acquisition,0,0,0,1
1541003225267296075,26,0,/fsr_data_acquisition,0,0,0,1
1541003225277617931,27,0,/fsr_data_acquisition,0,0,0,1
1541003225281960964,28,0,/fsr_data_acquisition,0,0,0,1
1541003225284288883,29,0,/fsr_data_acquisition,0,0,0,1
1541003225289705038,30,0,/fsr_data_acquisition,0,0,0,1
1541003225293083906,31,0,/fsr_data_acquisition,0,0,0,1
1541003225297549009,32,0,/fsr_data_acquisition,0,0,0,1
1541003225305857896,33,0,/fsr_data_acquisition,0,0,1,1
1541003225309215068,34,0,/fsr_data_acquisition,0,0,1,1
1541003225312736034,35,0,/fsr_data_acquisition,0,0,1,1
1541003225320735931,36,0,/fsr_data_acquisition,0,0,1,1
1541003225323513031,37,0,/fsr_data_acquisition,0,0,1,1
1541003225327539920,38,0,/fsr_data_acquisition,0,0,1,1
1541003225334167957,39,0,/fsr_data_acquisition,0,0,1,1
1541003225338825941,40,0,/fsr_data_acquisition,0,0,1,1
1541003225343015909,41,0,/fsr_data_acquisition,0,0,1,1
1541003225348436117,42,0,/fsr_data_acquisition,0,0,1,1
1541003225353796958,43,0,/fsr_data_acquisition,0,0,1,1
1541003225357800960,44,0,/fsr_data_acquisition,0,0,1,1
1541003225363145112,45,0,/fsr_data_acquisition,0,0,1,1
1541003225369160890,46,0,/fsr_data_acquisition,0,0,1,1
1541003225373795032,47,0,/fsr_data_acquisition,0,0,1,1
1541003225378968954,48,0,/fsr_data_acquisition,0,0,1,1
1541003225384335994,49,0,/fsr_data_acquisition,0,0,1,1
1541003225388631105,50,0,/fsr_data_acquisition,0,0,1,1
1541003225392306089,51,0,/fsr_data_acquisition,0,0,1,1
1541003225400043010,52,0,/fsr_data_acquisition,0,0,1,1
1541003225404921054,53,0,/fsr_data_acquisition,0,0,1,1
1541003225408046960,54,0,/fsr_data_acquisition,0,0,1,1
1541003225414272069,55,0,/fsr_data_acquisition,0,0,1,1
1541003225418135881,56,0,/fsr_data_acquisition,0,0,1,1
1541003225422702074,57,0,/fsr_data_acquisition,0,0,1,1
1541003225427953958,58,0,/fsr_data_acquisition,0,0,1,1
1541003225434788942,59,0,/fsr_data_acquisition,0,0,1,1
1541003225438754081,60,0,/fsr_data_acquisition,0,0,1,1
1541003225443022012,61,0,/fsr_data_acquisition,0,0,1,1
1541003225450218915,62,0,/fsr_data_acquisition,0,0,1,1
1541003225452893018,63,0,/fsr_data_acquisition,0,0,1,1
1541003225457740068,64,0,/fsr_data_acquisition,0,0,1,1
1541003225465320110,65,0,/fsr_data_acquisition,0,0,1,1
1541003225468509912,66,0,/fsr_data_acquisition,0,0,1,1
1541003225472752094,67,0,/fsr_data_acquisition,0,0,1,1
1541003225480076074,68,0,/fsr_data_acquisition,0,0,1,1
1541003225483304023,69,0,/fsr_data_acquisition,0,0,1,1
1541003225487607955,70,0,/fsr_data_acquisition,0,0,1,1
1541003225494180917,71,0,/fsr_data_acquisition,0,0,1,1
1541003225499053001,72,0,/fsr_data_acquisition,0,0,1,1
1541003225503684997,73,0,/fsr_data_acquisition,0,0,1,1
1541003225508359909,74,0,/fsr_data_acquisition,0,0,1,1
1541003225513566017,75,0,/fsr_data_acquisition,0,0,1,1
1541003225517741918,76,0,/fsr_data_acquisition,0,0,1,1
1541003225524020910,77,0,/fsr_data_acquisition,0,0,1,1
1541003225529485940,78,0,/fsr_data_acquisition,0,0,1,1
1541003225533314943,79,0,/fsr_data_acquisition,0,0,1,1
1541003225538762092,80,0,/fsr_data_acquisition,0,0,1,1
1541003225543896913,81,0,/fsr_data_acquisition,0,0,1,1
1541003225547888994,82,0,/fsr_data_acquisition,0,0,1,1
1541003225552717924,83,0,/fsr_data_acquisition,0,0,1,1
1541003225559030055,84,0,/fsr_data_acquisition,0,0,1,1
1541003225563551902,85,0,/fsr_data_acquisition,0,0,1,1
1541003225568989992,86,0,/fsr_data_acquisition,0,0,1,1
1541003225573991060,87,0,/fsr_data_acquisition,0,0,1,1
1541003225577676057,88,0,/fsr_data_acquisition,0,0,1,1
1541003225582941055,89,0,/fsr_data_acquisition,0,0,1,1
1541003225589472055,90,0,/fsr_data_acquisition,0,0,1,1
1541003225593456029,91,0,/fsr_data_acquisition,0,0,1,1
1541003225598741054,92,0,/fsr_data_acquisition,0,0,1,1
1541003225605178117,93,0,/fsr_data_acquisition,0,0,1,1
1541003225608208894,94,0,/fsr_data_acquisition,0,0,1,1
1541003225612668991,95,0,/fsr_data_acquisition,0,0,1,1
1541003225620095968,96,0,/fsr_data_acquisition,0,0,1,1
1541003225623387098,97,0,/fsr_data_acquisition,0,0,1,1
1541003225628343105,98,0,/fsr_data_acquisition,0,0,1,1
1541003225634876966,99,0,/fsr_data_acquisition,0,0,1,1
1541003225638619899,100,0,/fsr_data_acquisition,0,0,1,1
1541003225642362117,101,0,/fsr_data_acquisition,0,0,1,1
1541003225650069952,102,0,/fsr_data_acquisition,0,0,1,1
1541003225654356002,103,0,/fsr_data_acquisition,0,0,1,1
1541003225657747983,104,0,/fsr_data_acquisition,0,0,1,1
1541003225664973020,105,0,/fsr_data_acquisition,0,0,1,1
1541003225668793916,106,0,/fsr_data_acquisition,0,0,1,1
1541003225672590017,107,0,/fsr_data_acquisition,0,1,1,1
1541003225681193113,108,0,/fsr_data_acquisition,0,1,1,1
1541003225684957027,109,0,/fsr_data_acquisition,0,1,1,1
1541003225687792062,110,0,/fsr_data_acquisition,0,1,1,1
1541003225694402933,111,0,/fsr_data_acquisition,0,1,1,1
1541003225698195934,112,0,/fsr_data_acquisition,0,1,1,1
1541003225703058958,113,0,/fsr_data_acquisition,0,1,1,1
1541003225710393905,114,0,/fsr_data_acquisition,0,1,1,1
1541003225713824987,115,0,/fsr_data_acquisition,0,1,1,1
1541003225719085931,116,0,/fsr_data_acquisition,0,1,1,1
1541003225724495887,117,0,/fsr_data_acquisition,0,1,1,1
1541003225728050947,118,0,/fsr_data_acquisition,0,1,1,1
1541003225732511997,119,0,/fsr_data_acquisition,0,1,1,1
1541003225739907026,120,0,/fsr_data_acquisition,0,1,1,1
1541003225743438959,121,0,/fsr_data_acquisition,0,1,1,1
1541003225748332023,122,0,/fsr_data_acquisition,0,1,1,1
1541003225755515098,123,0,/fsr_data_acquisition,0,1,1,1
1541003225758223056,124,0,/fsr_data_acquisition,0,1,1,1
1541003225762613058,125,0,/fsr_data_acquisition,0,1,1,1
1541003225769818067,126,0,/fsr_data_acquisition,0,1,1,1
1541003225773621082,127,0,/fsr_data_acquisition,0,1,1,1
1541003225778372049,128,0,/fsr_data_acquisition,0,1,1,1
1541003225785481929,129,0,/fsr_data_acquisition,0,1,1,1
1541003225788583040,130,0,/fsr_data_acquisition,0,1,1,1
1541003225792542934,131,0,/fsr_data_acquisition,0,1,1,1
1541003225799280881,132,0,/fsr_data_acquisition,0,1,1,1
1541003225803759098,133,0,/fsr_data_acquisition,0,1,1,1
1541003225807806968,134,0,/fsr_data_acquisition,0,1,1,1
1541003225814538002,135,0,/fsr_data_acquisition,0,1,1,1
1541003225818749904,136,0,/fsr_data_acquisition,0,1,1,1
1541003225822451114,137,0,/fsr_data_acquisition,0,1,1,1
1541003225829631090,138,0,/fsr_data_acquisition,0,1,1,1
1541003225833885908,139,0,/fsr_data_acquisition,0,1,1,1
1541003225838769912,140,0,/fsr_data_acquisition,0,1,1,1
1541003225844774961,141,0,/fsr_data_acquisition,0,1,1,1
1541003225848419904,142,0,/fsr_data_acquisition,0,1,1,1
1541003225852432966,143,0,/fsr_data_acquisition,0,1,1,1
1541003225859513044,144,0,/fsr_data_acquisition,0,1,1,1
1541003225864036083,145,0,/fsr_data_acquisition,0,1,1,1
1541003225868603944,146,0,/fsr_data_acquisition,0,1,1,1
1541003225874666929,147,0,/fsr_data_acquisition,0,1,1,1
1541003225878623008,148,0,/fsr_data_acquisition,0,1,1,1
1541003225882438898,149,0,/fsr_data_acquisition,0,1,1,1
1541003225889796972,150,0,/fsr_data_acquisition,0,1,1,1
1541003225894037961,151,0,/fsr_data_acquisition,0,1,1,1
1541003225899487972,152,0,/fsr_data_acquisition,0,1,1,1
1541003225905347108,153,0,/fsr_data_acquisition,0,1,1,1
1541003225908211946,154,0,/fsr_data_acquisition,0,1,1,1
1541003225912497043,155,0,/fsr_data_acquisition,0,1,1,1
1541003225919059991,156,0,/fsr_data_acquisition,0,1,1,1
1541003225923933982,157,0,/fsr_data_acquisition,0,1,1,1
1541003225928309917,158,0,/fsr_data_acquisition,0,1,1,1
1541003225935136079,159,0,/fsr_data_acquisition,0,1,1,1
1541003225938373088,160,0,/fsr_data_acquisition,0,1,1,1
1541003225942325115,161,0,/fsr_data_acquisition,0,1,1,1
1541003225950723886,162,0,/fsr_data_acquisition,0,1,1,1
1541003225953905105,163,0,/fsr_data_acquisition,0,1,1,1
1541003225958486080,164,0,/fsr_data_acquisition,0,1,1,1
1541003225964493989,165,0,/fsr_data_acquisition,0,1,1,1
1541003225968597888,166,0,/fsr_data_acquisition,0,1,1,1
1541003225972449064,167,0,/fsr_data_acquisition,0,1,1,1
1541003225979584932,168,0,/fsr_data_acquisition,0,1,1,1
1541003225984016895,169,0,/fsr_data_acquisition,0,1,1,1
1541003225988075971,170,0,/fsr_data_acquisition,0,1,1,1
1541003225994549989,171,0,/fsr_data_acquisition,0,1,1,1
1541003225998106956,172,0,/fsr_data_acquisition,0,1,1,1
1541003226002413988,173,0,/fsr_data_acquisition,0,1,1,1
1541003226009526968,174,0,/fsr_data_acquisition,0,1,1,1
1541003226013500928,175,0,/fsr_data_acquisition,0,1,1,1
1541003226019006013,176,0,/fsr_data_acquisition,0,1,1,1
1541003226024668931,177,0,/fsr_data_acquisition,0,1,1,1
1541003226028156042,178,0,/fsr_data_acquisition,0,1,1,1
1541003226032536029,179,0,/fsr_data_acquisition,0,1,1,1
1541003226039030075,180,0,/fsr_data_acquisition,0,1,1,1
1541003226043338060,181,0,/fsr_data_acquisition,0,1,1,1
1541003226047745943,182,0,/fsr_data_acquisition,0,1,1,1
1541003226053852081,183,0,/fsr_data_acquisition,0,1,1,1
1541003226061907052,184,0,/fsr_data_acquisition,0,1,1,1
1541003226063349008,185,0,/fsr_data_acquisition,0,1,1,1
1541003226069890022,186,0,/fsr_data_acquisition,0,1,1,1
1541003226074229001,187,0,/fsr_data_acquisition,0,1,1,1
1541003226078294992,188,0,/fsr_data_acquisition,0,1,1,1
1541003226084214925,189,0,/fsr_data_acquisition,0,1,1,1
1541003226088414907,190,0,/fsr_data_acquisition,0,1,1,1
1541003226092358112,191,0,/fsr_data_acquisition,0,1,1,1
1541003226099637985,192,0,/fsr_data_acquisition,0,1,1,1
1541003226108151912,194,0,/fsr_data_acquisition,0,1,1,1
1541003226114726066,195,0,/fsr_data_acquisition,0,1,1,1
1541003226118247985,196,0,/fsr_data_acquisition,0,1,1,1
1541003226122592926,197,0,/fsr_data_acquisition,0,1,1,1
1541003226129594087,198,0,/fsr_data_acquisition,0,1,1,1
1541003226133351087,199,0,/fsr_data_acquisition,0,1,1,1
1541003226138048887,200,0,/fsr_data_acquisition,0,1,1,1
1541003226143311023,201,0,/fsr_data_acquisition,0,1,1,1
1541003226248004913,202,0,/fsr_data_acquisition,0,1,1,1
1541003226250252962,203,0,/fsr_data_acquisition,0,1,1,1
1541003226252151966,204,0,/fsr_data_acquisition,0,1,1,1
1541003226253446102,205,0,/fsr_data_acquisition,0,1,1,1
1541003226254697084,206,0,/fsr_data_acquisition,0,1,1,1
1541003226255825042,207,0,/fsr_data_acquisition,0,1,1,1
1541003226256452083,208,0,/fsr_data_acquisition,0,1,1,1
1541003226257585048,209,0,/fsr_data_acquisition,0,1,1,1
1541003226258733034,210,0,/fsr_data_acquisition,0,1,1,1
1541003226259757995,211,0,/fsr_data_acquisition,0,1,1,1
1541003226260636091,212,0,/fsr_data_acquisition,0,1,1,1
1541003226261445045,213,0,/fsr_data_acquisition,0,1,1,1
1541003226263833045,214,0,/fsr_data_acquisition,0,1,1,1
1541003226264709949,215,0,/fsr_data_acquisition,0,1,1,1
1541003226265249013,216,0,/fsr_data_acquisition,0,1,1,1
1541003226265741109,217,0,/fsr_data_acquisition,0,1,1,1
1541003226266239881,218,0,/fsr_data_acquisition,0,1,1,1
1541003226266978025,219,0,/fsr_data_acquisition,0,1,1,1
1541003226267971992,220,0,/fsr_data_acquisition,0,1,1,1
1541003226269217014,222,0,/fsr_data_acquisition,0,1,1,1
1541003226269844055,223,0,/fsr_data_acquisition,0,1,1,1
1541003226271392107,224,0,/fsr_data_acquisition,0,0,1,1
1541003226272363901,225,0,/fsr_data_acquisition,0,0,1,1
1541003226273293018,226,0,/fsr_data_acquisition,0,0,1,1
